Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	ct	e	j	k
TextConfig_Spell	7220041	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		성스러운 빛은 안정감을 가져오고 적의 미사일을 차단하며 주변 적에게 부착된 원소 효과를 적용할 수 있습니다.	신성한 빛은 적의 투사체를 견디고 주변 적에게 원소 효과를 적용하여 안정감을 가져옵니다.	안심감을 맛볼 수 있는 거룩한 빛. 적의 탄을 멈추거나 주위의 적에게 원소 효과를 부착시킨다	
TextConfig_Spell	7220042	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		성스러운 빛은 안정감을 가져오고 적의 미사일을 차단하며 주변 적에게 부착된 원소 효과를 적용할 수 있습니다.	신성한 빛은 적의 투사체를 견디고 주변 적에게 원소 효과를 적용하여 안정감을 가져옵니다.	안심감을 맛볼 수 있는 거룩한 빛. 적의 탄을 멈추거나 주위의 적에게 원소 효과를 부착시킨다	
TextConfig_Spell	7220043	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		성스러운 빛은 안정감을 가져오고 적의 미사일을 차단하며 주변 적에게 부착된 원소 효과를 적용할 수 있습니다.	신성한 빛은 적의 투사체를 견디고 주변 적에게 원소 효과를 적용하여 안정감을 가져옵니다.	안심감을 맛볼 수 있는 거룩한 빛. 적의 탄을 멈추거나 주위의 적에게 원소 효과를 부착시킨다	
TextConfig_Spell	7220051	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법을 사용하여 책의 페이지를 자동으로 넘기는 것을 좋아하지만 이러한 책은 분명히 더 강력한 능력을 가지고 있습니다.	일부 마법사는 마법을 사용하여 책을 자동으로 넘기는 것을 좋아하지만 분명히 이러한 책은 더 강력한 능력을 가지고 있습니다.	로드 중...	
TextConfig_Spell	7220052	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법을 사용하여 책의 페이지를 자동으로 넘기는 것을 좋아하지만 이러한 책은 분명히 더 강력한 능력을 가지고 있습니다.	일부 마법사는 마법을 사용하여 책을 자동으로 넘기는 것을 좋아하지만 분명히 이러한 책은 더 강력한 능력을 가지고 있습니다.	로드 중...	
TextConfig_Spell	7220053	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법을 사용하여 책의 페이지를 자동으로 넘기는 것을 좋아하지만 이러한 책은 분명히 더 강력한 능력을 가지고 있습니다.	일부 마법사는 마법을 사용하여 책을 자동으로 넘기는 것을 좋아하지만 분명히 이러한 책은 더 강력한 능력을 가지고 있습니다.	로드 중...	
TextConfig_Spell	7220061							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7220062	!!!炎魔法术还在开发中				!!!Feuermagie ist noch in der Entwicklung		#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7220063	!!!炎魔法术还在开发中				!!!Feuermagie ist noch in der Entwicklung		#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7220071	!!!多节虫法术还在开发中				!!!Mehrteiliger Wurm-Zauber ist noch in der Entwicklung		#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7220072	!!!多节虫法术还在开发中				!!!Mehrteiliger Wurm-Zauber ist noch in der Entwicklung		#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7220073	!!!多节虫法术还在开发中				!!!Mehrteiliger Wurm-Zauber ist noch in der Entwicklung		#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230000							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230011							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230012							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230013							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230021							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230022							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230023							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230031							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230032							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230033							#VALUE!	#VALUE!	#VALUE!	
TextConfig_Spell	7230041	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		로드 중...	여러 원소 강화가 있는 경우 무작위로 하나의 색상을 선택하여 표시되지만, 대상에 타격을 가하면 여전히 모든 원소 강화 효과가 나타납니다.	로드 중...	
TextConfig_Spell	7230042	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		로드 중...	여러 원소 강화가 있는 경우 무작위로 하나의 색상을 선택하여 표시되지만, 대상에 타격을 가하면 여전히 모든 원소 강화 효과가 나타납니다.	로드 중...	
TextConfig_Spell	7230043	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		로드 중...	여러 원소 강화가 있는 경우 무작위로 하나의 색상을 선택하여 표시되지만, 대상에 타격을 가하면 여전히 모든 원소 강화 효과가 나타납니다.	로드 중...	
TextConfig_Spell	7230051	地面上的毒液痕迹会对友方造成伤害\当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	地面上的毒液痕迹會對友方造成傷害\當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	The venom traces on the ground will inflict damage on allies\When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	地面の毒の跡は味方にもダメージを与える\複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Die Giftspuren auf dem Boden können auch Verbündeten Schaden zufügen \ Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		로드 중...	땅에 묻은 독의 흔적은 아군에게 피해를 입힙니다\여러 속성 강화가 있는 경우 무작위로 하나의 색상을 선택하여 표시되지만, 대상에 명중할 때는 여전히 모든 속성 강화의 효과를 생성합니다.	로드 중...	
