Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	korean
TextConfig_Spell	7220023	会跟随玩家进入下一个地图\任由魔法操控的谜之生物，攻击敌人为自身回血	會跟隨玩家進入下一個地圖\任由魔法操控的謎之生物，攻擊敵人為自身回血	Follows the player into the next map\A mysterious creature controlled by magic that attacks enemies to heal itself	次のフィルードまでプレイヤーに付いていける\魔法に身を任せた謎の生物。敵を攻撃すると自身のHPが回復する	Es folgt dem Spieler in die nächste Karte \ dieses mysteriöse, magisch kontrollierte Wesen greift Feinde an und regeneriert sich dabei selbst	会跟随玩家进入下一个地图\任由魔法操控的谜之生物，攻击敌人为自身回复	플레이어를 따라 다음 맵으로 이동\적을 공격하며 스스로 치유하는 마법에 의해 제어되는 신비한 생물
TextConfig_Spell	7220031	尽管这不是植物，但也可以形容为破土而出，克总之手可以无视距离攻击敌人	儘管這不是植物，但也可以形容為破土而出，克蘇魯之手可以無視距離攻擊敵人	Though not a plant, it can be described as emerging from the soil. The hand of the Cthulhu can attack enemies regardless of distance	植物ではないが、これも土から生えてきたものだと言えよう。クーさんの足は距離の制限を無視して攻撃を放つ	Obwohl es keine Pflanze ist, kann man es als aus dem Boden brechend beschreiben. Die Hand von Boss Ke kann Feinde unabhängig von der Entfernung angreifen		식물은 아니지만 흙에서 솟아오르는 것이라고 할 수 있다. 크툴루의 손은 거리에 관계없이 적을 공격할 수 있습니다.
TextConfig_Spell	7220032	尽管这不是植物，但也可以形容为破土而出，克总之手可以无视距离攻击敌人	儘管這不是植物，但也可以形容為破土而出，克蘇魯之手可以無視距離攻擊敵人	Though not a plant, it can be described as emerging from the soil. The hand of the Cthulhu can attack enemies regardless of distance	植物ではないが、これも土から生えてきたものだと言えよう。クーさんの足は距離の制限を無視して攻撃を放つ	Obwohl es keine Pflanze ist, kann man es als aus dem Boden brechend beschreiben. Die Hand von Boss Ke kann Feinde unabhängig von der Entfernung angreifen		식물은 아니지만 흙에서 솟아오르는 것이라고 할 수 있다. 크툴루의 손은 거리에 관계없이 적을 공격할 수 있습니다.
TextConfig_Spell	7220033	尽管这不是植物，但也可以形容为破土而出，克总之手可以无视距离攻击敌人	儘管這不是植物，但也可以形容為破土而出，克蘇魯之手可以無視距離攻擊敵人	Though not a plant, it can be described as emerging from the soil. The hand of the Cthulhu can attack enemies regardless of distance	植物ではないが、これも土から生えてきたものだと言えよう。クーさんの足は距離の制限を無視して攻撃を放つ	Obwohl es keine Pflanze ist, kann man es als aus dem Boden brechend beschreiben. Die Hand von Boss Ke kann Feinde unabhängig von der Entfernung angreifen		식물은 아니지만 흙에서 솟아오르는 것이라고 할 수 있다. 크툴루의 손은 거리에 관계없이 적을 공격할 수 있습니다.
TextConfig_Spell	7220041	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		신성한 빛은 약간의 안정감을 주며, 적의 투사체를 막고 주변 적에게 원소 효과를 가할 수 있다.
TextConfig_Spell	7220042	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		신성한 빛은 약간의 안정감을 주며, 적의 투사체를 막고 주변 적에게 원소 효과를 가할 수 있다.
TextConfig_Spell	7220043	神圣的光芒可以带来一些安全感，抵挡敌方飞弹，并向周围敌人施加附着的元素效果	神聖的光芒可以帶來一些安全感，抵擋敵方飛彈，並向周圍敵人施加附著的元素效果	The divine light brings a sense of security, withstanding projectiles from enemies and applying elemental effects to surrounding enemies	安心感を味わうことができる聖なる光。敵の弾を止めたり、周囲の敵に元素効果を付着させる	Das heilige Licht vermittelt ein Gefühl der Sicherheit, blockiert feindliche Geschosse und wendet angefügte Elementareffekte auf umstehende Feinde an		신성한 빛은 약간의 안정감을 주며, 적의 투사체를 막고 주변 적에게 원소 효과를 가할 수 있다.
TextConfig_Spell	7220051	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법으로 책을 자동으로 넘기는 것을 좋아하지만 이러한 책에는 더 강력한 능력이 있다
TextConfig_Spell	7220052	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법으로 책을 자동으로 넘기는 것을 좋아하지만 이러한 책에는 더 강력한 능력이 있다
TextConfig_Spell	7220053	有的法师喜欢利用魔法让书籍自动翻页，但这些书明显拥有了更强大的能力	有的法師喜歡利用魔法讓書籍自動翻頁，但這些書明顯擁有了更強大的能力	Some mages enjoy using magic to make books turn pages automatically, but obviously these books possess more powerful abilities	一部の魔法使いは魔法を使って自動的に本を捲らせているみたいだが、これらの本は明らかにさらに強い魔力を持つようになった	Einige Magier nutzen Magie, um Bücher automatisch umzublättern, aber diese Bücher haben offensichtlich viel mächtigere Fähigkeiten		일부 마법사는 마법으로 책을 자동으로 넘기는 것을 좋아하지만 이러한 책에는 더 강력한 능력이 있다
TextConfig_Spell	7230041	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		여러 가지 원소 효과가 존재할 때, 외관상으로는 임의의 한 가지 색상을 선택하지만, 표적에 명중했을 때는 여전히 모든 원소 강화 효과가 발생한다.
TextConfig_Spell	7230042	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		여러 가지 원소 부착 강화가 있을 경우, 외관상으로는 무작위로 하나의 색상이 선택되지만, 대상에게 명중 시 모든 원소 부착 강화의 효과가 발동됩니다.
TextConfig_Spell	7230043	当存在多种元素附着强化时，外观上会随机选择一种颜色，但命中目标时仍然产生所有元素附着强化的效果	當存在多種元素附著強化時，外觀上會隨機選擇一種顏色，但命中目標時仍然產生所有元素附著強化的效果	When there are multiple elemental enhancements, it randomly selects one color for appearance, but still produces the effects of all elemental enhancements when hitting a target	複数種類の元素が付着されている場合、見た目の色はランダムに決まるが、敵に命中した際は全種類の強化効果が発動される	Bei Vorhandensein mehrerer Elementarverstärkungen wird die Farbe zufällig ausgewählt, aber beim Treffen des Ziels werden alle Elementarverstärkungseffekte angewendet		여러 가지 원소 부착 강화가 있을 경우, 외관상으로는 무작위로 하나의 색상이 선택되지만, 대상에게 명중 시 모든 원소 부착 강화의 효과가 발동됩니다.
